BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201708,26,0,201708,30,0,119753,723471,TEXAS,48,2017,August,Tropical Storm,Z,213,HARRIS,HGX,26-Aug-17 0:00:00,CST-6,30-Aug-17 0:00:00,0,0,0,0,0.00K,,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th then slowed and looped back tracking over SE Texas, back over the Gulf of Mexico then made a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay. Catastrophic flooding occurred along nearly all bayous and rivers in Harris County. 36 fatalities occurred in Harris County alone with an estimated 10 billion dollars in damage.",CSV
201708,26,1945,201708,26,2215,119753,720857,TEXAS,48,2017,August,Flash Flood,C,473,WALLER,HGX,26-Aug-17 19:45:00,CST-6,26-Aug-17 22:15:00,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain / Tropical System,,,,,,,,,2,E,PRAIRIE VIEW,3,NNE,WALLER,30.0858,-95.9618,30.0887,-95.9079,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Multiple lanes of Highway 290 at the FM 2920 intersection near the town of Waller were closed due to flooding.||In the southern part of the county, sections of FM 3318 near the Brazos River flooded and became inaccessible. There was significant countywide home flooding along the various creeks/bayous and their tributaries.",CSV
201708,26,2145,201708,29,2200,119753,720861,TEXAS,48,2017,August,Flash Flood,C,201,HARRIS,HGX,26-Aug-17 21:45:00,CST-6,29-Aug-17 22:00:00,0,0,36,2,10.00B,100.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,1,E,JOYCE,1,SSW,MINNETEX,29.5688,-95.0139,29.6026,-95.3778,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","There were numerous water rescues within Houston and the surrounding suburbs. Flood waters completely inundated thousands of homes and businesses. Roads and highways in and around Houston were flooded and therefore closed for long time periods. Catastrophic flooding occurred on nearly every one of the 22 watersheds in Harris County. 10 out of the 19 bayous in the county reached record crests and flooding. There was widespread flooding along Buffalo Bayou and upstream and downstream of both Addicks and Barkers Reservoirs due to record level pool elevations. There was major flooding of hundreds of homes within numerous neighboring subdivisions along the San Jacinto River and the East Fork of the San Jacinto River.|There were numerous water rescues within Houston and the surrounding suburbs. Roads and highways in and around Houston inundated and closed due to flash flooding. ||Some of the reported flooded roads in Pasadena were Vista Street, Shafer Street, Fairmont Drive and Strawberry Road.",CSV
201708,26,1945,201708,26,2200,119753,720856,TEXAS,48,2017,August,Flash Flood,C,157,FORT BEND,HGX,26-Aug-17 19:45:00,CST-6,26-Aug-17 22:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,7,N,STAFFORD,1,WNW,TRAMMELLS,29.7143,-95.5697,29.5342,-95.5618,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",Flooding being reported in or within homes in Missouri City with water rescues being conducted off of the Westpark Tollway in the Jeanetta Sharpstown area.,CSV
201708,26,1040,201708,26,1240,119753,728554,TEXAS,48,2017,August,Flash Flood,C,471,WALKER,HGX,26-Aug-17 10:40:00,CST-6,26-Aug-17 12:40:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,2,NE,HUNTSVILLE,2,SE,HAWTHORNE,30.7347,-95.5467,30.5077,-95.397,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Flash flooding from Huntsville to New Waverly. Road closures include Bowers, Bearkat, Cotton and Podraza Roads.  Also FM 1374.",CSV
201708,26,2230,201708,29,2230,119753,720868,TEXAS,48,2017,August,Flash Flood,C,39,BRAZORIA,HGX,26-Aug-17 22:30:00,CST-6,29-Aug-17 22:30:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,6,W,IOWA COLONY,3,N,MANVEL,29.4853,-95.5206,29.5079,-95.3462,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","There were numerous water rescues within the county; from Pearland down to the Angleton-Lake Jackson area. Flash flood waters, from sheet flooding and bayous/creeks coming out of banks, completely inundated hundreds to thousands of homes and businesses. Roads and highways in and along the Highway 288 corridor were flooded and therefore closed for long time periods.||Major record flooding of the Brazos, San Bernard and Oyster Creek caused the flooding of hundreds to thousands of vicinity homes, vehicles and businesses.  Numerous Roads and homes were inundated with flood waters on east side of Oyster Creek including the  Columbia Lakes, Mallard Lakes, Great Lakes, Riverside Estates and Bar X subdivisions as well as homes along CR 39. Other county roads that became impassable due to high flood waters include, but are not limited to, FM 1462, Highways 35 and 90, FM 950, CR 25, 380A, CR 42 and FM 521. The Phillips refinery outside of the town of Sweeny took on water from the west near Little Linville Bayou. Hanson Riverside County Park along the San Bernard River southwest of West Columbia was inundated and water over-topped the Phillips Terminal.",CSV
201708,26,1230,201708,30,1600,119746,719489,TEXAS,48,2017,August,Flash Flood,C,361,ORANGE,LCH,26-Aug-17 12:30:00,CST-6,30-Aug-17 16:00:00,0,0,10,0,1.50B,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,18,SSW,BRIDGE CITY,39,SSW,ROSE CITY,29.7758,-93.9372,29.6046,-94.363,"Harvey moved across the Gulf of Mexico into the central Texas Coast during the last week of August. After the initial landfall, the cyclone moved back into the gulf a couple days later and then made another landfall in Southwest Louisiana during the morning of the 30th. The first rains from the system moved across the region during the afternoon of the 25th and finally ended during the morning of September 1. One to 5 feet of rain fell across Southeast Texas during the week which in some cases was slightly more than a normal yearly rainfall total. Widespread flooding occurred and a new rainfall record was set regarding the total for a tropical cyclone in the United States.","Widespread 30 to 50 inches of rainfall fell across Orange County during Harvey. This resulted in 27,742 homes being flooded. The hardest hit areas were Orange, Vidor, Orangefield, Pine Forest, West Orange, Rose City, Mauriceville, Rose City, and Lake View. Record crests occurred on the lower Neches and Cow Bayou. The Sabine River was at its highest level since Hurricane Ike in 2008. Water covered and closed portions of Interstate 10 in the county. Only 1 home was reported not flooded in Rose City and the community's drinking water was interrupted for near a month. 10 people perished during the event with 2 of them being from electrocution in a flooded home.",CSV
201708,27,1300,201708,28,315,119753,721087,TEXAS,48,2017,August,Flash Flood,C,407,SAN JACINTO,HGX,27-Aug-17 13:00:00,CST-6,28-Aug-17 3:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,3,S,SHEPHERD,2,WNW,CAMILLA,30.4561,-95.018,30.6144,-95.1045,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",There was a report of high water closing Marie Street in Shepherd with numerous reports of other flooded roadways around the county.||Many roads and homes along the southern end of Lake Livingston were inundated. FM 3278 was inaccessible due to the inundation of flood waters. Major lowland flooding occurred on the Trinity River near Goodrich. Hundreds to thousands of homes received various levels of damage from flooding; from minor to being completely destroyed.,CSV
201708,27,2015,201708,27,2015,119565,717435,TEXAS,48,2017,August,Thunderstorm Wind,C,111,DALLAM,AMA,27-Aug-17 20:15:00,CST-6,27-Aug-17 20:15:00,0,0,0,0,0.00K,0.00K,Trained Spotter,61,EG,,,,,,,,,,5,E,DALHART,5,E,DALHART,36.06,-102.44,36.06,-102.44,"The environment for the storms that transpired on the 27th were in a high CAPE, low shear environment. A large upper level anti-cyclonic flow across the inter-mountain west. The main linear complex moving SE through Kansas earlier in the day on the east side of the large anti-cyclone along a cold front was the main lift axis for storm development. However, residual outflow from convection moving southwest from thew main complex in KS moved toward our region ahead of the front into an environment with good mid level lapse rates and good SBCAPE resulted in left moving convection through parts of the central and western Panhandles into the late evening hours. Convection that regenerated in SW Kansas eventually formed a bowed segment and severe wind gusts were reported. The line segments eventually became disorganized as the event went further into the evening moving further SW into the SW TX Panhandle.",A few tree limbs 9 to 16 inches in diameter were blown down.,CSV
201708,27,2027,201708,27,2027,119565,717436,TEXAS,48,2017,August,Thunderstorm Wind,C,205,HARTLEY,AMA,27-Aug-17 20:27:00,CST-6,27-Aug-17 20:27:00,0,0,0,0,0.00K,0.00K,ASOS,55,MG,,,,,,,,,,1,N,(DHT)DALHART MUNI AR,1,N,(DHT)DALHART MUNI AR,36.03,-102.55,36.03,-102.55,"The environment for the storms that transpired on the 27th were in a high CAPE, low shear environment. A large upper level anti-cyclonic flow across the inter-mountain west. The main linear complex moving SE through Kansas earlier in the day on the east side of the large anti-cyclone along a cold front was the main lift axis for storm development. However, residual outflow from convection moving southwest from thew main complex in KS moved toward our region ahead of the front into an environment with good mid level lapse rates and good SBCAPE resulted in left moving convection through parts of the central and western Panhandles into the late evening hours. Convection that regenerated in SW Kansas eventually formed a bowed segment and severe wind gusts were reported. The line segments eventually became disorganized as the event went further into the evening moving further SW into the SW TX Panhandle.",,CSV
201708,27,2046,201708,27,2046,119565,717438,TEXAS,48,2017,August,Thunderstorm Wind,C,341,MOORE,AMA,27-Aug-17 20:46:00,CST-6,27-Aug-17 20:46:00,0,0,0,0,0.00K,0.00K,Broadcast Media,54,MG,,,,,,,,,,10,SW,DUMAS MUNI ARPT,10,SW,DUMAS MUNI ARPT,35.75,-102.14,35.75,-102.14,"The environment for the storms that transpired on the 27th were in a high CAPE, low shear environment. A large upper level anti-cyclonic flow across the inter-mountain west. The main linear complex moving SE through Kansas earlier in the day on the east side of the large anti-cyclone along a cold front was the main lift axis for storm development. However, residual outflow from convection moving southwest from thew main complex in KS moved toward our region ahead of the front into an environment with good mid level lapse rates and good SBCAPE resulted in left moving convection through parts of the central and western Panhandles into the late evening hours. Convection that regenerated in SW Kansas eventually formed a bowed segment and severe wind gusts were reported. The line segments eventually became disorganized as the event went further into the evening moving further SW into the SW TX Panhandle.",,CSV
201708,27,2110,201708,27,2110,119565,717439,TEXAS,48,2017,August,Thunderstorm Wind,C,359,OLDHAM,AMA,27-Aug-17 21:10:00,CST-6,27-Aug-17 21:10:00,0,0,0,0,0.00K,0.00K,Mesonet,51,MG,,,,,,,,,,1,W,BOYS RANCH,1,W,BOYS RANCH,35.53,-102.27,35.53,-102.27,"The environment for the storms that transpired on the 27th were in a high CAPE, low shear environment. A large upper level anti-cyclonic flow across the inter-mountain west. The main linear complex moving SE through Kansas earlier in the day on the east side of the large anti-cyclone along a cold front was the main lift axis for storm development. However, residual outflow from convection moving southwest from thew main complex in KS moved toward our region ahead of the front into an environment with good mid level lapse rates and good SBCAPE resulted in left moving convection through parts of the central and western Panhandles into the late evening hours. Convection that regenerated in SW Kansas eventually formed a bowed segment and severe wind gusts were reported. The line segments eventually became disorganized as the event went further into the evening moving further SW into the SW TX Panhandle.",,CSV
201708,27,40,201708,30,0,119753,720878,TEXAS,48,2017,August,Flash Flood,C,167,GALVESTON,HGX,27-Aug-17 0:40:00,CST-6,30-Aug-17 0:00:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain / Tropical System,,,,,,,,,2,NNW,LEAGUE CITY S S ARPT,4,SSE,LEAGUE CITY S S ARPT,29.5039,-95.1382,29.4347,-95.0995,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","There were numerous water rescues within League City and Dickinson. Flash flood waters, from sheet flooding and bayous/creeks coming out of banks, completely inundated hundreds to thousands of homes and businesses. Roads and highways such as but not limited to Calder and Walker Streets, Highway 96, FM 518, FM 517, sections of Highway 3 and FM 646 in and around  League City and Dickinson were flooded and therefore closed for long time periods.||Approximately 7,000 homes and 125 businesses were impacted by flood waters across the county. Clear Creek measured record levels that lead to the widespread flooding throughout Friendswood and League City. Major flooding occurred along the Dickinson Bayou; from Cemetery Road to east of Highway 3 along FM 517. Flood waters inundated sections of Interstate 45, Bay Area Boulevard, FM 528, FM 518 and numerous primary and secondary county roads.",CSV
201708,27,400,201708,27,930,119753,721081,TEXAS,48,2017,August,Flash Flood,C,167,GALVESTON,HGX,27-Aug-17 4:00:00,CST-6,27-Aug-17 9:30:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain / Tropical System,,,,,,,,,9,NW,LEAGUE CITY S S ARPT,8,NW,ALGOA,29.561,-95.2535,29.4916,-95.2855,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Numerous flooded homes, businesses and vehicles around Friendswood from run off sheet flooding and from Mary's Creek and Clear Creek coming out of banks.||Approximately 7,000 homes and 125 businesses were impacted by flood waters across the county. Clear Creek measured record levels that lead to the widespread flooding throughout Friendswood and League City. Major flooding occurred along the Dickinson Bayou; from Cemetery Road to east of Highway 3 along FM 517. Flood waters inundated sections of Interstate 45, Bay Area Boulevard, FM 528, FM 518 and numerous primary and secondary county roads.",CSV
201708,27,145,201708,27,630,119753,720880,TEXAS,48,2017,August,Flash Flood,C,481,WHARTON,HGX,27-Aug-17 1:45:00,CST-6,27-Aug-17 6:30:00,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain / Tropical System,,,,,,,,,4,NE,LISSIE,1,WSW,EL CAMPO ARPT,29.5915,-96.1949,29.2651,-96.3364,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Sections of FM 1164 near Highway 90 were closed due to inundating flood waters.||There widespread catastrophic flooding from both the Colorado and San Bernard Rivers. Highway 59 was closed due to the flooding of the Colorado River between Hungerford and El Campo. Major flooding occurred along the Colorado River in the town of Wharton with homes, businesses and vehicles being inundated along the River Reach, Hobben Oaks, Bear Bottom, Elm Grove, River Valley and Pecan Valley subdivisions. County wide flooding of roads include, but are not limited to, Sunset Street, Elm Street, FM 102, North Alabama Road, US 59, CR 135, CR 150, CR 166, CR 133, CR 153, CR 102, CR 232, CR 244, CR 228, CR 137, FM 249 and FM 640. There was significant home flooding in the towns of Glenflora, Peach Acres and Orchard. The San Bernard River flooding caused sections of roads Highway 90A, FM 2919, FM 442, CR 151, CR 1096 and CR 1010 to go under water.",CSV
201708,27,300,201708,27,530,119753,720885,TEXAS,48,2017,August,Flash Flood,C,185,GRIMES,HGX,27-Aug-17 3:00:00,CST-6,27-Aug-17 5:30:00,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain / Tropical System,,,,,,,,,3,SE,TODD MISSION,6,ESE,TODD MISSION,30.2342,-95.7932,30.2333,-95.739,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",Flash flooding caused road closures around Magnolia. Roads FM 1784 and FM 1486 were inundated with flood waters and closed.,CSV
201708,27,345,201708,27,1100,119753,721080,TEXAS,48,2017,August,Flash Flood,C,471,WALKER,HGX,27-Aug-17 3:45:00,CST-6,27-Aug-17 11:00:00,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain / Tropical System,,,,,,,,,7,E,HAWTHORNE,6,S,LOMA,30.5162,-95.3078,30.5333,-95.7713,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Portions of FM 1791 southwest of Huntsville and FM 1375 west of New Waverly were closed due to flood waters inundating the roadway.||Moderate flooding occurred along the Trinity River. Roads in the Deep River Plantation and Green Rich Shores subdivisions along Highway 980 and FM 3478, with the lowest homes in the Green Rich Shores subdivision, flooded. There was major lowland flooding along Bedias Creek that caused some roads to become inaccessible.",CSV
201708,27,1000,201708,28,1000,119753,721084,TEXAS,48,2017,August,Flash Flood,C,201,HARRIS,HGX,27-Aug-17 10:00:00,CST-6,28-Aug-17 10:00:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain / Tropical System,,,,,,,,,2,ESE,WHITE OAK ACRES,1,W,HOUSTON HGTS,29.8067,-95.4204,29.7525,-95.4228,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","The local media reported over 2,000 high water rescues within the warned area.||Catastrophic flooding occurred on nearly every one of the 22 watersheds in Harris County. 10 out of the 19 bayous in the county reached record crests and flooding. There was widespread flooding along Buffalo Bayou and upstream and downstream of both Addicks and Barkers Reservoirs due to record level pool elevations. There was major flooding of hundreds of homes within numerous neighboring subdivisions along the San Jacinto River and the East Fork of the San Jacinto River. Lake Conroe's releases and backwater flow from Lake Houston also contributed to the widespread flooding across the northern and northeastern sectors of the county.",CSV
201708,27,345,201708,27,1100,119753,721082,TEXAS,48,2017,August,Flash Flood,C,71,CHAMBERS,HGX,27-Aug-17 3:45:00,CST-6,27-Aug-17 11:00:00,0,0,0,0,0.00K,0.00K,Social Media,,,Heavy Rain / Tropical System,,,,,,,,,6,NNW,BEACH CITY,3,SSW,EMINENCE,29.7388,-94.9528,29.7955,-94.7145,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.","Sections of I-10, FM 565 at I-10 and SH 146 at Cherry Point Drive were all flooded and therefore closed across the county.||Major lowland flooding occurred along the Trinity River. Extensive flooding was observed in the Milam Bend subdivision (Baytown) along Cedar Bayou.",CSV
